transaction_id,account_id,amount,transaction_date,transaction_type,merchant
TXN_0000000383,ACC_00000020,-20.91,2024-08-06,Withdrawal,
TXN_0000000384,ACC_00000020,-46.47,2025-07-10,Payment,Target
TXN_0000000385,ACC_00000020,-66.63,2024-07-07,Withdrawal,
TXN_0000000386,ACC_00000020,-0.93,2024-09-28,Payment,McDonalds
TXN_0000000387,ACC_00000020,-33.63,2025-06-26,Withdrawal,
TXN_0000000388,ACC_00000020,-193.98,2025-07-24,Payment,McDonalds
TXN_0000000389,ACC_00000020,-106.31,2024-06-12,Withdrawal,
TXN_0000000390,ACC_00000020,-33.1,2025-07-18,Payment,Home Depot
TXN_0000000391,ACC_00000020,-92.19,2025-06-11,Payment,Costco
TXN_0000000392,ACC_00000020,6.97,2024-09-26,Deposit,
TXN_0000000393,ACC_00000020,-74.5,2025-05-06,Payment,Home Depot
TXN_0000000394,ACC_00000020,31.54,2025-05-27,Deposit,
TXN_0000000395,ACC_00000020,8.4,2024-05-16,Deposit,
TXN_0000000396,ACC_00000020,-9.57,2024-08-03,Withdrawal,
TXN_0000000397,ACC_00000020,-9.49,2025-06-19,Payment,Shell
TXN_0000000398,ACC_00000020,-61.64,2024-09-18,Payment,McDonalds
TXN_0000000399,ACC_00000020,-4.99,2024-05-16,Withdrawal,
TXN_0000000400,ACC_00000020,-49.13,2024-12-01,Payment,Starbucks
TXN_0000000401,ACC_00000020,-276.28,2024-10-08,Payment,McDonalds
TXN_0000000402,ACC_00000020,-406.08,2024-11-08,Withdrawal,
TXN_0000000403,ACC_00000020,-40.18,2025-07-26,Payment,Home Depot
TXN_0000000404,ACC_00000020,-184.82,2025-04-12,Payment,Costco
TXN_0000000405,ACC_00000020,-20.87,2024-07-06,Payment,Home Depot
TXN_0000000406,ACC_00000020,5.18,2025-06-20,Deposit,
TXN_0000000407,ACC_00000020,102.36,2025-08-16,Deposit,
TXN_0000000408,ACC_00000020,-20.46,2025-01-05,Payment,Costco
TXN_0000000409,ACC_00000020,-43.49,2025-03-10,Payment,Walmart
TXN_0000000410,ACC_00000020,-7.36,2025-08-02,Withdrawal,
TXN_0000000411,ACC_00000020,-20.54,2024-06-05,Payment,McDonalds
TXN_0000000412,ACC_00000020,-7.77,2025-05-18,Withdrawal,
TXN_0000000413,ACC_00000020,8.5,2024-05-20,Deposit,
TXN_0000000414,ACC_00000020,-139.52,2025-01-21,Payment,Walmart
TXN_0000000415,ACC_00000020,-53.66,2025-04-06,Payment,Home Depot
TXN_0000000416,ACC_00000020,-66.71,2024-09-19,Payment,Shell
TXN_0000000417,ACC_00000020,105.09,2025-03-20,Deposit,
TXN_0000000418,ACC_00000020,-7.49,2024-05-20,Payment,Shell
TXN_0000000419,ACC_00000020,-42.3,2025-06-16,Withdrawal,
TXN_0000000420,ACC_00000020,-123.58,2025-01-03,Withdrawal,
TXN_0000000421,ACC_00000021,-8.5,2025-01-10,Payment,Target
TXN_0000000422,ACC_00000021,64.35,2024-11-22,Deposit,
TXN_0000000423,ACC_00000021,-86.59,2024-09-19,Payment,Target
TXN_0000000424,ACC_00000021,-0.35,2024-09-28,Payment,Target
TXN_0000000425,ACC_00000021,-58.4,2024-09-22,Payment,Amazon
TXN_0000000426,ACC_00000021,-56.42,2025-03-13,Payment,Walmart
TXN_0000000427,ACC_00000021,37.31,2024-10-19,Deposit,
TXN_0000000428,ACC_00000021,131.31,2024-12-03,Deposit,
TXN_0000000429,ACC_00000021,103.65,2024-10-09,Deposit,
TXN_0000000430,ACC_00000021,-180.56,2024-10-24,Payment,McDonalds
TXN_0000000431,ACC_00000021,-144.78,2024-11-22,Payment,Starbucks
TXN_0000000432,ACC_00000021,-2.0,2025-06-09,Payment,Walmart
TXN_0000000433,ACC_00000021,-31.01,2024-09-18,Payment,Starbucks
TXN_0000000434,ACC_00000021,-25.95,2024-10-13,Payment,McDonalds
TXN_0000000435,ACC_00000021,-73.26,2024-12-12,Payment,Starbucks
TXN_0000000436,ACC_00000021,-70.7,2025-01-20,Payment,Starbucks
TXN_0000000437,ACC_00000021,82.63,2025-05-05,Deposit,
TXN_0000000438,ACC_00000021,-78.82,2024-10-19,Payment,McDonalds
TXN_0000000439,ACC_00000021,25.84,2024-09-06,Deposit,
TXN_0000000440,ACC_00000021,0.87,2025-04-10,Deposit,
TXN_0000000441,ACC_00000021,11.68,2024-12-19,Deposit,
TXN_0000000442,ACC_00000021,-84.12,2024-10-24,Payment,McDonalds
TXN_0000000443,ACC_00000021,-46.74,2024-08-25,Withdrawal,
TXN_0000000444,ACC_00000021,-38.85,2025-05-19,Withdrawal,
TXN_0000000445,ACC_00000021,-1.82,2024-09-06,Payment,McDonalds
TXN_0000000446,ACC_00000021,40.35,2024-12-08,Deposit,
TXN_0000000447,ACC_00000021,82.4,2025-01-13,Deposit,
TXN_0000000448,ACC_00000021,-21.83,2024-09-22,Payment,Starbucks
TXN_0000000449,ACC_00000021,-141.82,2024-12-17,Withdrawal,
TXN_0000000450,ACC_00000021,-154.79,2024-10-09,Payment,Home Depot
TXN_0000000451,ACC_00000021,6.32,2025-01-22,Deposit,
TXN_0000000452,ACC_00000021,28.22,2025-07-27,Deposit,
TXN_0000000453,ACC_00000021,-43.17,2024-12-18,Payment,Target
TXN_0000000454,ACC_00000021,-23.35,2024-11-23,Payment,Home Depot
TXN_0000000455,ACC_00000021,-104.86,2025-01-07,Payment,Shell
TXN_0000000456,ACC_00000022,-67.78,2025-08-03,Payment,Starbucks
TXN_0000000457,ACC_00000022,-64.93,2025-06-20,Withdrawal,
TXN_0000000458,ACC_00000022,-74.9,2025-07-18,Withdrawal,
TXN_0000000459,ACC_00000022,105.5,2024-09-18,Deposit,
TXN_0000000460,ACC_00000022,-122.43,2024-08-23,Withdrawal,
TXN_0000000461,ACC_00000022,-45.14,2024-10-20,Withdrawal,
TXN_0000000462,ACC_00000022,-12.74,2024-11-04,Payment,Amazon
TXN_0000000463,ACC_00000022,-42.1,2025-05-22,Withdrawal,
TXN_0000000464,ACC_00000022,55.95,2025-03-22,Deposit,
TXN_0000000465,ACC_00000022,-6.06,2025-03-18,Withdrawal,
TXN_0000000466,ACC_00000022,-74.2,2024-11-02,Withdrawal,
TXN_0000000467,ACC_00000022,-71.4,2025-02-10,Payment,Amazon
TXN_0000000468,ACC_00000022,16.2,2025-02-16,Deposit,
TXN_0000000469,ACC_00000022,-71.54,2025-05-22,Withdrawal,
TXN_0000000470,ACC_00000022,-37.31,2025-02-14,Payment,McDonalds
TXN_0000000471,ACC_00000023,-54.82,2023-11-12,Payment,Starbucks
TXN_0000000472,ACC_00000023,-91.01,2022-09-18,Payment,McDonalds
TXN_0000000473,ACC_00000023,118.28,2023-05-16,Deposit,
TXN_0000000474,ACC_00000023,-252.29,2022-06-26,Payment,Home Depot
TXN_0000000475,ACC_00000023,-25.99,2023-07-31,Payment,Amazon
TXN_0000000476,ACC_00000023,-80.61,2024-03-15,Payment,McDonalds
TXN_0000000477,ACC_00000023,-65.3,2024-07-30,Withdrawal,
TXN_0000000478,ACC_00000023,-53.35,2023-12-16,Payment,Amazon
TXN_0000000479,ACC_00000024,-50.67,2025-02-28,Withdrawal,
TXN_0000000480,ACC_00000024,19.9,2025-08-10,Deposit,
TXN_0000000481,ACC_00000024,-49.81,2025-02-14,Payment,Costco
TXN_0000000482,ACC_00000024,-22.28,2025-07-11,Payment,Home Depot
TXN_0000000483,ACC_00000024,189.02,2025-05-04,Deposit,
TXN_0000000484,ACC_00000024,-259.6,2025-02-10,Payment,Amazon
TXN_0000000485,ACC_00000024,-3.0,2025-05-18,Withdrawal,
TXN_0000000486,ACC_00000024,-10.74,2025-03-14,Payment,Amazon
TXN_0000000487,ACC_00000024,-17.62,2025-05-09,Payment,Amazon
TXN_0000000488,ACC_00000024,11.95,2025-03-23,Deposit,
TXN_0000000489,ACC_00000024,-29.22,2025-06-01,Payment,McDonalds
TXN_0000000490,ACC_00000024,-300.18,2025-07-10,Payment,McDonalds
TXN_0000000491,ACC_00000024,67.44,2025-07-26,Deposit,
TXN_0000000492,ACC_00000024,-117.51,2025-03-07,Payment,Walmart
TXN_0000000493,ACC_00000025,90.93,2025-07-21,Deposit,
TXN_0000000494,ACC_00000025,-162.03,2025-06-25,Payment,Costco
TXN_0000000495,ACC_00000025,-50.18,2025-04-28,Withdrawal,
TXN_0000000496,ACC_00000025,-25.88,2025-04-16,Payment,Amazon
TXN_0000000497,ACC_00000025,-35.81,2025-05-31,Payment,Home Depot
TXN_0000000498,ACC_00000025,222.79,2025-07-02,Deposit,
TXN_0000000499,ACC_00000025,-50.66,2025-04-21,Withdrawal,
TXN_0000000500,ACC_00000025,-216.48,2025-08-18,Payment,Starbucks
TXN_0000000501,ACC_00000025,-339.47,2025-05-06,Payment,Costco
TXN_0000000502,ACC_00000025,-95.38,2025-07-02,Payment,Target
TXN_0000000503,ACC_00000025,-35.26,2025-06-10,Withdrawal,
TXN_0000000504,ACC_00000025,-46.27,2025-07-05,Payment,Costco
TXN_0000000505,ACC_00000025,-11.34,2025-06-15,Withdrawal,
TXN_0000000506,ACC_00000025,78.05,2025-03-28,Deposit,
TXN_0000000507,ACC_00000025,-16.23,2025-03-20,Payment,Walmart
TXN_0000000508,ACC_00000025,-14.72,2025-06-18,Payment,Costco
TXN_0000000509,ACC_00000025,34.71,2025-07-18,Deposit,
TXN_0000000510,ACC_00000025,-29.32,2025-05-15,Payment,Starbucks
TXN_0000000511,ACC_00000025,3.47,2025-07-24,Deposit,
TXN_0000000512,ACC_00000025,-3.99,2025-04-21,Payment,Starbucks
TXN_0000000513,ACC_00000025,-29.72,2025-03-20,Withdrawal,
TXN_0000000514,ACC_00000025,83.34,2025-03-31,Deposit,
TXN_0000000515,ACC_00000025,-111.82,2025-06-21,Payment,McDonalds
TXN_0000000516,ACC_00000025,4.05,2025-05-12,Deposit,
TXN_0000000517,ACC_00000025,-40.93,2025-07-14,Payment,Home Depot
TXN_0000000518,ACC_00000025,25.26,2025-05-07,Deposit,
TXN_0000000519,ACC_00000025,121.38,2025-07-30,Deposit,
TXN_0000000520,ACC_00000025,-56.2,2025-06-01,Payment,Walmart
TXN_0000000521,ACC_00000025,-22.56,2025-05-27,Payment,Shell
TXN_0000000522,ACC_00000025,-45.02,2025-07-20,Withdrawal,
TXN_0000000523,ACC_00000026,-9.58,2024-01-02,Withdrawal,
TXN_0000000524,ACC_00000026,-66.05,2025-08-03,Withdrawal,
TXN_0000000525,ACC_00000026,-57.95,2025-04-08,Payment,Starbucks
TXN_0000000526,ACC_00000026,15.65,2024-04-18,Deposit,
TXN_0000000527,ACC_00000026,-18.37,2023-04-17,Payment,Shell
TXN_0000000528,ACC_00000026,-23.61,2023-10-14,Payment,Amazon
TXN_0000000529,ACC_00000026,-8.93,2025-05-15,Payment,Home Depot
TXN_0000000530,ACC_00000026,-90.54,2025-06-29,Payment,Costco
TXN_0000000531,ACC_00000026,-133.89,2023-05-25,Payment,Walmart
TXN_0000000532,ACC_00000026,97.87,2024-05-18,Deposit,
TXN_0000000533,ACC_00000026,3.25,2023-06-25,Deposit,
TXN_0000000534,ACC_00000026,-34.42,2024-10-12,Payment,Target
TXN_0000000535,ACC_00000026,-134.16,2023-08-16,Payment,Amazon
TXN_0000000536,ACC_00000026,-12.65,2023-09-10,Payment,Home Depot
TXN_0000000537,ACC_00000026,-27.66,2025-06-19,Payment,Target
TXN_0000000538,ACC_00000026,-117.48,2024-04-15,Payment,Amazon
TXN_0000000539,ACC_00000026,31.61,2024-12-08,Deposit,
TXN_0000000540,ACC_00000026,-107.73,2023-12-30,Payment,Target
TXN_0000000541,ACC_00000026,-67.75,2025-03-31,Payment,Shell
TXN_0000000542,ACC_00000026,-91.69,2024-06-14,Withdrawal,
TXN_0000000543,ACC_00000026,-85.81,2024-07-22,Withdrawal,
TXN_0000000544,ACC_00000026,23.45,2024-03-18,Deposit,
TXN_0000000545,ACC_00000026,88.64,2025-01-09,Deposit,
TXN_0000000546,ACC_00000026,3.35,2024-04-05,Deposit,
TXN_0000000547,ACC_00000026,25.0,2024-02-23,Deposit,
TXN_0000000548,ACC_00000026,78.73,2024-06-19,Deposit,
TXN_0000000549,ACC_00000026,20.47,2024-07-20,Deposit,
TXN_0000000550,ACC_00000026,-79.95,2023-12-30,Payment,Shell
TXN_0000000551,ACC_00000026,-27.94,2025-01-20,Payment,Walmart
TXN_0000000552,ACC_00000026,-303.34,2024-06-30,Payment,Home Depot
TXN_0000000553,ACC_00000027,19.38,2021-04-13,Deposit,
TXN_0000000554,ACC_00000027,-118.07,2022-04-14,Payment,Walmart
TXN_0000000555,ACC_00000027,-75.24,2021-03-01,Payment,Target
TXN_0000000556,ACC_00000027,52.23,2025-03-14,Deposit,
TXN_0000000557,ACC_00000027,44.78,2021-03-08,Deposit,
TXN_0000000558,ACC_00000027,47.87,2021-03-24,Deposit,
TXN_0000000559,ACC_00000027,-4.14,2022-08-16,Withdrawal,
TXN_0000000560,ACC_00000027,-81.3,2024-08-29,Withdrawal,
TXN_0000000561,ACC_00000027,-6.15,2025-04-22,Payment,Costco
TXN_0000000562,ACC_00000027,-40.23,2024-06-27,Payment,Home Depot
TXN_0000000563,ACC_00000027,-148.07,2021-11-02,Withdrawal,
TXN_0000000564,ACC_00000027,-81.45,2021-10-21,Payment,Starbucks
TXN_0000000565,ACC_00000027,43.52,2021-05-30,Deposit,
TXN_0000000566,ACC_00000027,-36.16,2024-12-07,Payment,Starbucks
TXN_0000000567,ACC_00000027,-113.25,2022-03-13,Withdrawal,
TXN_0000000568,ACC_00000027,-10.46,2024-02-24,Payment,Costco
TXN_0000000569,ACC_00000027,18.62,2024-05-07,Deposit,
TXN_0000000570,ACC_00000027,-7.79,2024-03-11,Withdrawal,
TXN_0000000571,ACC_00000027,-6.7,2024-06-08,Payment,Target
TXN_0000000572,ACC_00000027,12.2,2022-08-27,Deposit,
TXN_0000000573,ACC_00000027,-221.62,2021-03-21,Payment,Walmart
TXN_0000000574,ACC_00000027,-7.05,2022-03-17,Payment,McDonalds
TXN_0000000575,ACC_00000027,-43.28,2025-01-30,Payment,Costco
TXN_0000000576,ACC_00000027,-64.31,2024-04-19,Withdrawal,
TXN_0000000577,ACC_00000027,-56.68,2022-10-15,Payment,Target
TXN_0000000578,ACC_00000027,110.56,2024-12-05,Deposit,
TXN_0000000579,ACC_00000027,-24.5,2021-03-24,Payment,Target
TXN_0000000580,ACC_00000027,-64.43,2023-01-12,Payment,Target
TXN_0000000581,ACC_00000027,98.18,2021-04-25,Deposit,
TXN_0000000582,ACC_00000027,-20.61,2023-07-16,Payment,Amazon
TXN_0000000583,ACC_00000027,-25.36,2024-03-10,Payment,Shell
TXN_0000000584,ACC_00000027,38.6,2022-10-11,Deposit,
TXN_0000000585,ACC_00000027,-124.82,2021-11-29,Payment,Walmart
TXN_0000000586,ACC_00000027,188.7,2023-09-22,Deposit,
TXN_0000000587,ACC_00000027,-20.68,2023-01-11,Withdrawal,
TXN_0000000588,ACC_00000027,-144.99,2023-02-20,Withdrawal,
TXN_0000000589,ACC_00000027,-4.73,2025-05-07,Payment,Shell
TXN_0000000590,ACC_00000027,-0.59,2024-03-26,Payment,Starbucks
TXN_0000000591,ACC_00000027,-156.58,2021-06-17,Payment,Target
TXN_0000000592,ACC_00000027,-135.56,2023-07-15,Payment,Amazon
TXN_0000000593,ACC_00000027,-69.28,2025-05-04,Payment,Shell
TXN_0000000594,ACC_00000027,20.54,2022-12-04,Deposit,
TXN_0000000595,ACC_00000027,72.05,2021-03-17,Deposit,
TXN_0000000596,ACC_00000027,-103.31,2022-10-25,Withdrawal,
TXN_0000000597,ACC_00000027,-190.75,2024-07-07,Withdrawal,
TXN_0000000598,ACC_00000027,-41.79,2022-02-02,Payment,Target
TXN_0000000599,ACC_00000029,64.03,2024-05-06,Deposit,
TXN_0000000600,ACC_00000029,90.38,2025-08-03,Deposit,
TXN_0000000601,ACC_00000029,-22.47,2025-04-18,Payment,Walmart
TXN_0000000602,ACC_00000029,-101.84,2025-04-08,Withdrawal,
TXN_0000000603,ACC_00000029,-39.16,2023-11-22,Payment,McDonalds
TXN_0000000604,ACC_00000029,39.97,2025-07-07,Deposit,
TXN_0000000605,ACC_00000029,-102.13,2023-12-29,Withdrawal,
TXN_0000000606,ACC_00000029,-6.64,2025-07-28,Payment,Amazon
TXN_0000000607,ACC_00000029,35.4,2025-07-27,Deposit,
TXN_0000000608,ACC_00000029,12.51,2023-11-30,Deposit,
TXN_0000000609,ACC_00000029,-61.51,2023-06-12,Payment,Walmart
TXN_0000000610,ACC_00000029,-19.9,2023-09-18,Payment,Starbucks
TXN_0000000611,ACC_00000029,-2.27,2023-06-12,Payment,Amazon
TXN_0000000612,ACC_00000030,39.4,2025-04-08,Deposit,
TXN_0000000613,ACC_00000030,19.4,2025-05-04,Deposit,
TXN_0000000614,ACC_00000030,-132.64,2025-07-03,Payment,Shell
TXN_0000000615,ACC_00000030,-35.05,2025-04-28,Withdrawal,
TXN_0000000616,ACC_00000030,-12.25,2025-06-24,Payment,Home Depot
TXN_0000000617,ACC_00000030,-24.29,2025-08-03,Withdrawal,
TXN_0000000618,ACC_00000030,-13.22,2025-08-13,Payment,Starbucks
TXN_0000000619,ACC_00000030,-35.39,2025-05-07,Payment,Target
TXN_0000000620,ACC_00000030,65.95,2025-04-21,Deposit,
TXN_0000000621,ACC_00000030,-9.65,2025-07-24,Withdrawal,
TXN_0000000622,ACC_00000030,-37.02,2025-03-19,Payment,Starbucks
TXN_0000000623,ACC_00000030,30.34,2025-07-27,Deposit,
TXN_0000000624,ACC_00000030,-117.61,2025-07-24,Payment,Starbucks
TXN_0000000625,ACC_00000030,-24.17,2025-06-26,Payment,Walmart
TXN_0000000626,ACC_00000030,-4.48,2025-07-12,Withdrawal,
TXN_0000000627,ACC_00000030,84.94,2025-05-03,Deposit,
TXN_0000000628,ACC_00000030,-49.23,2025-07-25,Withdrawal,
TXN_0000000629,ACC_00000030,44.88,2025-07-01,Deposit,
TXN_0000000630,ACC_00000030,-8.0,2025-06-11,Payment,Amazon
TXN_0000000631,ACC_00000030,-40.1,2025-03-15,Withdrawal,
TXN_0000000632,ACC_00000030,-144.59,2025-06-05,Payment,Target
TXN_0000000633,ACC_00000032,-7.94,2024-05-05,Withdrawal,
TXN_0000000634,ACC_00000032,-41.37,2024-06-24,Withdrawal,
TXN_0000000635,ACC_00000032,-240.89,2025-08-18,Payment,Amazon
TXN_0000000636,ACC_00000032,42.39,2024-05-19,Deposit,
TXN_0000000637,ACC_00000032,-24.48,2021-11-02,Payment,Walmart
TXN_0000000638,ACC_00000032,-50.78,2025-04-01,Payment,Amazon
TXN_0000000639,ACC_00000032,37.49,2025-08-11,Deposit,
TXN_0000000640,ACC_00000032,-73.47,2022-12-28,Withdrawal,
TXN_0000000641,ACC_00000032,-241.12,2023-06-16,Payment,Costco
TXN_0000000642,ACC_00000032,-38.31,2025-03-17,Payment,McDonalds
TXN_0000000643,ACC_00000033,-160.27,2024-12-28,Withdrawal,
TXN_0000000644,ACC_00000033,-42.82,2024-09-15,Payment,McDonalds
TXN_0000000645,ACC_00000033,-26.33,2024-05-20,Payment,McDonalds
TXN_0000000646,ACC_00000033,33.53,2025-07-28,Deposit,
TXN_0000000647,ACC_00000033,-27.92,2025-03-24,Payment,Starbucks
TXN_0000000648,ACC_00000033,-39.76,2025-02-12,Payment,Starbucks
TXN_0000000649,ACC_00000033,-51.06,2025-03-06,Payment,Walmart
TXN_0000000650,ACC_00000033,-16.42,2024-11-22,Withdrawal,
TXN_0000000651,ACC_00000033,-25.0,2025-03-23,Payment,Walmart
TXN_0000000652,ACC_00000033,-165.62,2024-03-20,Payment,Walmart
TXN_0000000653,ACC_00000033,25.73,2024-08-08,Deposit,
TXN_0000000654,ACC_00000033,-35.36,2024-03-23,Payment,Home Depot
TXN_0000000655,ACC_00000033,-18.01,2024-09-18,Payment,McDonalds
TXN_0000000656,ACC_00000033,47.5,2025-01-07,Deposit,
TXN_0000000657,ACC_00000033,-29.48,2025-04-04,Payment,McDonalds
TXN_0000000658,ACC_00000033,-30.99,2025-01-29,Payment,Starbucks
TXN_0000000659,ACC_00000033,-5.03,2024-10-18,Payment,Amazon
TXN_0000000660,ACC_00000033,-1.39,2024-02-20,Withdrawal,
TXN_0000000661,ACC_00000033,18.55,2024-12-16,Deposit,
TXN_0000000662,ACC_00000033,-6.69,2024-07-16,Payment,Home Depot
TXN_0000000663,ACC_00000033,18.69,2024-11-01,Deposit,
TXN_0000000664,ACC_00000033,-97.07,2024-04-19,Payment,McDonalds
TXN_0000000665,ACC_00000033,-2.1,2025-05-05,Withdrawal,
TXN_0000000666,ACC_00000033,-20.3,2024-03-06,Payment,Home Depot
TXN_0000000667,ACC_00000033,107.44,2024-08-09,Deposit,
TXN_0000000668,ACC_00000033,-10.37,2025-08-04,Payment,Target
TXN_0000000669,ACC_00000033,3.22,2025-01-10,Deposit,
TXN_0000000670,ACC_00000033,-15.23,2024-04-13,Withdrawal,
TXN_0000000671,ACC_00000033,-31.62,2024-08-28,Payment,Amazon
TXN_0000000672,ACC_00000033,-27.9,2024-07-17,Payment,Target
TXN_0000000673,ACC_00000033,-8.76,2024-06-22,Payment,Costco
TXN_0000000674,ACC_00000034,101.1,2024-10-31,Deposit,
TXN_0000000675,ACC_00000034,-1.3,2024-10-17,Payment,Walmart
TXN_0000000676,ACC_00000034,-157.07,2024-04-07,Payment,Costco
TXN_0000000677,ACC_00000034,-62.52,2025-06-19,Payment,Home Depot
TXN_0000000678,ACC_00000034,-29.08,2025-06-18,Payment,Target
TXN_0000000679,ACC_00000034,-283.52,2024-05-04,Payment,Starbucks
TXN_0000000680,ACC_00000034,41.04,2024-03-11,Deposit,
TXN_0000000681,ACC_00000034,-22.11,2025-02-25,Withdrawal,
TXN_0000000682,ACC_00000034,-22.61,2025-01-19,Withdrawal,
TXN_0000000683,ACC_00000034,-22.62,2024-03-08,Payment,Walmart
TXN_0000000684,ACC_00000034,-131.88,2025-05-24,Payment,Costco
TXN_0000000685,ACC_00000034,-17.46,2025-06-19,Withdrawal,
TXN_0000000686,ACC_00000034,-12.21,2024-11-04,Withdrawal,
TXN_0000000687,ACC_00000034,-62.43,2024-08-31,Withdrawal,
TXN_0000000688,ACC_00000034,-91.56,2024-08-28,Withdrawal,
TXN_0000000689,ACC_00000034,43.07,2024-05-12,Deposit,
TXN_0000000690,ACC_00000034,-92.19,2025-02-20,Withdrawal,
TXN_0000000691,ACC_00000034,-6.88,2024-08-22,Payment,Home Depot
TXN_0000000692,ACC_00000034,25.85,2024-11-09,Deposit,
TXN_0000000693,ACC_00000034,-225.51,2024-04-01,Payment,Walmart
TXN_0000000694,ACC_00000034,-21.92,2024-11-04,Withdrawal,
TXN_0000000695,ACC_00000034,97.0,2025-03-28,Deposit,
TXN_0000000696,ACC_00000034,86.75,2024-08-20,Deposit,
TXN_0000000697,ACC_00000034,70.96,2024-04-15,Deposit,
TXN_0000000698,ACC_00000034,-278.56,2025-05-30,Payment,Home Depot
TXN_0000000699,ACC_00000034,302.67,2025-06-14,Deposit,
TXN_0000000700,ACC_00000034,20.0,2025-01-24,Deposit,
TXN_0000000701,ACC_00000034,-16.82,2024-05-03,Payment,Walmart
TXN_0000000702,ACC_00000034,-1.38,2025-06-18,Payment,Amazon
TXN_0000000703,ACC_00000034,12.62,2025-01-30,Deposit,
TXN_0000000704,ACC_00000034,-65.38,2025-05-13,Payment,Shell
TXN_0000000705,ACC_00000034,-86.6,2024-05-25,Withdrawal,
TXN_0000000706,ACC_00000034,-181.79,2024-04-25,Payment,Shell
TXN_0000000707,ACC_00000034,-62.4,2024-04-06,Withdrawal,
TXN_0000000708,ACC_00000034,-15.11,2024-03-15,Payment,McDonalds
TXN_0000000709,ACC_00000034,-84.97,2024-12-08,Payment,Starbucks
TXN_0000000710,ACC_00000034,3.44,2024-10-19,Deposit,
TXN_0000000711,ACC_00000034,24.07,2025-08-10,Deposit,
TXN_0000000712,ACC_00000034,-216.63,2024-04-09,Payment,Amazon
TXN_0000000713,ACC_00000034,-127.15,2024-05-28,Payment,Target
TXN_0000000714,ACC_00000034,13.82,2024-04-07,Deposit,
TXN_0000000715,ACC_00000034,6.65,2025-01-27,Deposit,
TXN_0000000716,ACC_00000034,-67.44,2024-04-01,Withdrawal,
TXN_0000000717,ACC_00000034,-3.95,2024-10-10,Withdrawal,
TXN_0000000718,ACC_00000034,-88.52,2025-06-07,Payment,Starbucks
TXN_0000000719,ACC_00000034,64.7,2025-06-19,Deposit,
TXN_0000000720,ACC_00000035,-60.47,2025-02-02,Withdrawal,
TXN_0000000721,ACC_00000035,-63.78,2024-04-24,Payment,Home Depot
TXN_0000000722,ACC_00000035,-20.15,2024-05-22,Payment,McDonalds
TXN_0000000723,ACC_00000035,-27.37,2025-08-12,Payment,Home Depot
TXN_0000000724,ACC_00000035,-142.27,2024-04-16,Payment,Starbucks
TXN_0000000725,ACC_00000035,-33.05,2025-05-12,Withdrawal,
TXN_0000000726,ACC_00000035,18.29,2024-04-13,Deposit,
TXN_0000000727,ACC_00000035,-18.61,2024-10-19,Payment,Shell
TXN_0000000728,ACC_00000035,56.22,2024-12-25,Deposit,
TXN_0000000729,ACC_00000036,4.1,2025-12-30,Deposit,
TXN_0000000730,ACC_00000036,-211.82,2025-12-30,Payment,Home Depot
TXN_0000000731,ACC_00000036,-114.91,2025-12-30,Payment,Starbucks
TXN_0000000732,ACC_00000036,16.26,2025-12-30,Deposit,
TXN_0000000733,ACC_00000036,-142.3,2025-12-30,Withdrawal,
TXN_0000000734,ACC_00000036,-17.44,2025-12-30,Payment,Amazon
TXN_0000000735,ACC_00000036,-276.97,2025-12-30,Withdrawal,
TXN_0000000736,ACC_00000036,-12.04,2025-12-30,Payment,Starbucks
TXN_0000000737,ACC_00000036,28.66,2025-12-30,Deposit,
TXN_0000000738,ACC_00000036,-53.14,2025-12-30,Payment,Starbucks
TXN_0000000739,ACC_00000036,17.37,2025-12-30,Deposit,
TXN_0000000740,ACC_00000036,4.98,2025-12-30,Deposit,
TXN_0000000741,ACC_00000036,-103.01,2025-12-30,Payment,Amazon
TXN_0000000742,ACC_00000036,-21.42,2025-12-30,Withdrawal,
TXN_0000000743,ACC_00000036,-322.47,2025-12-30,Payment,Costco
TXN_0000000744,ACC_00000036,-68.97,2025-12-30,Payment,Walmart
TXN_0000000745,ACC_00000037,7.74,2025-04-05,Deposit,
TXN_0000000746,ACC_00000037,-35.31,2024-12-08,Payment,Home Depot
TXN_0000000747,ACC_00000037,-158.44,2025-06-28,Withdrawal,
TXN_0000000748,ACC_00000037,13.36,2025-04-09,Deposit,
TXN_0000000749,ACC_00000037,-0.1,2025-01-30,Withdrawal,
TXN_0000000750,ACC_00000037,-97.44,2025-06-21,Withdrawal,
TXN_0000000751,ACC_00000037,-18.01,2025-07-15,Payment,McDonalds
TXN_0000000752,ACC_00000037,15.22,2025-07-01,Deposit,
TXN_0000000753,ACC_00000037,31.21,2024-11-05,Deposit,
TXN_0000000754,ACC_00000037,56.79,2025-04-26,Deposit,
TXN_0000000755,ACC_00000037,-7.81,2025-03-30,Withdrawal,
TXN_0000000756,ACC_00000037,-98.79,2025-04-30,Withdrawal,
TXN_0000000757,ACC_00000037,-197.03,2025-04-16,Payment,Target
TXN_0000000758,ACC_00000037,-26.32,2025-06-29,Payment,McDonalds
TXN_0000000759,ACC_00000037,56.89,2025-06-29,Deposit,
TXN_0000000760,ACC_00000037,-167.99,2024-12-10,Payment,Amazon
TXN_0000000761,ACC_00000037,-33.07,2025-03-12,Withdrawal,
TXN_0000000762,ACC_00000037,-85.32,2025-07-11,Payment,Starbucks
